da,equity
2022-09-03 22:45:00,664.74
2022-09-04 23:45:00,664.74
2022-09-06 00:45:00,664.74
2022-09-07 01:45:00,664.74
2022-09-08 02:45:00,664.74
2022-09-09 03:45:00,664.74
2022-09-10 04:45:00,664.74
2022-09-11 05:45:00,664.74
2022-09-12 06:45:00,664.74
2022-09-13 07:45:00,664.74
2022-09-14 08:45:00,664.74
2022-09-15 09:45:00,664.74
2022-09-16 10:45:00,664.74
2022-09-17 11:45:00,664.74
2022-09-18 12:45:00,664.74
2022-09-19 13:45:00,664.74
2022-09-20 14:45:00,664.74
2022-09-21 15:45:00,664.74
2022-09-22 16:45:00,664.74
2022-09-23 17:45:00,664.74
2022-09-24 18:45:00,664.74
2022-09-25 19:45:00,664.74
2022-09-26 20:45:00,664.74
2022-09-27 21:45:00,664.74
2022-09-28 22:45:00,664.74
2022-09-29 23:45:00,664.74
2022-10-01 00:45:00,664.74
2022-10-02 01:45:00,664.74
2022-10-03 02:45:00,664.74
2022-10-04 03:45:00,664.74
2022-10-05 04:45:00,664.74
2022-10-06 05:45:00,664.74
2022-10-07 06:45:00,664.74
2022-10-08 07:45:00,664.74
2022-10-09 08:45:00,664.74
2022-10-10 09:45:00,664.74
2022-10-11 10:45:00,664.74
2022-10-12 11:45:00,664.74
2022-10-13 12:45:00,664.74
2022-10-14 13:45:00,664.74
2022-10-15 14:45:00,664.74
2022-10-16 15:45:00,664.74
2022-10-17 16:45:00,664.74
2022-10-18 17:45:00,664.74
2022-10-19 18:45:00,664.74
2022-10-20 19:45:00,664.74
2022-10-21 20:45:00,664.74
2022-10-22 21:45:00,664.74
2022-10-23 22:45:00,664.74
2022-10-24 23:45:00,664.74
2022-10-26 00:45:00,664.74
2022-10-27 01:45:00,664.74
2022-10-28 02:45:00,664.74
2022-10-29 03:45:00,664.74
2022-10-30 04:45:00,664.74
2022-10-31 05:45:00,664.74
2022-11-01 06:45:00,664.74
2022-11-02 07:45:00,664.74
2022-11-03 08:45:00,664.74
2022-11-04 09:45:00,664.74
2022-11-05 10:45:00,664.74
2022-11-06 11:45:00,664.74
2022-11-07 12:45:00,664.74
2022-11-08 13:45:00,664.74
2022-11-09 14:45:00,664.74
2022-11-10 15:45:00,664.74
2022-11-11 16:45:00,664.74
2022-11-12 17:45:00,664.74
2022-11-13 18:45:00,664.74
2022-11-14 19:45:00,664.74
2022-11-15 20:45:00,664.74
2022-11-16 21:45:00,664.74
2022-11-17 22:45:00,664.74
2022-11-18 23:45:00,664.74
2022-11-20 00:45:00,664.74
2022-11-21 01:45:00,664.74
2022-11-22 02:45:00,664.74
2022-11-23 03:45:00,664.74
2022-11-24 04:45:00,664.74
2022-11-25 05:45:00,664.74
2022-11-26 06:45:00,664.74
2022-11-27 07:45:00,664.74
2022-11-28 08:45:00,664.74
2022-11-29 09:45:00,664.74
2022-11-30 10:45:00,664.74
2022-12-01 11:45:00,664.74
2022-12-02 12:45:00,664.74
2022-12-03 13:45:00,664.74
2022-12-04 14:45:00,664.74
2022-12-05 15:45:00,664.74
2022-12-06 16:45:00,664.74
2022-12-07 17:45:00,664.74
2022-12-08 18:45:00,664.74
2022-12-09 19:45:00,664.74
2022-12-10 20:45:00,664.74
2022-12-11 21:45:00,664.74
2022-12-12 22:45:00,664.74
2022-12-13 23:45:00,664.74
2022-12-15 00:45:00,664.74
2022-12-16 01:45:00,664.74
2022-12-17 02:45:00,664.74
2022-12-18 03:45:00,664.74
2022-12-19 04:45:00,664.74
2022-12-20 05:45:00,664.74
2022-12-21 06:45:00,664.74
2022-12-22 07:45:00,664.74
2022-12-23 08:45:00,664.74
2022-12-24 09:45:00,664.74
2022-12-25 10:45:00,664.74
2022-12-26 11:45:00,664.74
2022-12-27 12:45:00,664.74
2022-12-28 13:45:00,664.74
2022-12-29 14:45:00,664.74
2022-12-30 15:45:00,664.74
2022-12-31 16:45:00,664.74
2023-01-01 17:45:00,664.74
2023-01-02 18:45:00,664.74
2023-01-03 19:45:00,664.74
2023-01-04 20:45:00,664.74
2023-01-05 21:45:00,664.74
2023-01-06 22:45:00,664.74
